conn,suite,group,total_handshake_us,client_keygen_us,client_decap_us,key_schedule_us,sig_verify_us
544,TLS_AES_256_GCM_SHA384,ML-KEM-512,125985.00,0.00,111.00,105.00,83154.00
545,TLS_AES_256_GCM_SHA384,ML-KEM-512,126855.00,0.00,145.00,137.00,84271.00
546,TLS_AES_256_GCM_SHA384,ML-KEM-512,123832.00,0.00,114.00,112.00,82137.00
547,TLS_AES_256_GCM_SHA384,ML-KEM-512,124980.00,0.00,98.00,105.00,82461.00
548,TLS_AES_256_GCM_SHA384,ML-KEM-512,124901.00,0.00,167.00,116.00,82542.00
549,TLS_AES_256_GCM_SHA384,ML-KEM-512,124468.00,1.00,73.00,92.00,81663.00
550,TLS_AES_256_GCM_SHA384,ML-KEM-512,123399.00,0.00,160.00,160.00,81754.00
551,TLS_AES_256_GCM_SHA384,ML-KEM-512,124208.00,0.00,111.00,110.00,82219.00
552,TLS_AES_256_GCM_SHA384,ML-KEM-512,125760.00,0.00,113.00,98.00,83241.00
553,TLS_AES_256_GCM_SHA384,ML-KEM-512,124910.00,0.00,162.00,150.00,82120.00
554,TLS_AES_256_GCM_SHA384,ML-KEM-512,123733.00,0.00,118.00,107.00,81857.00
555,TLS_AES_256_GCM_SHA384,ML-KEM-512,124005.00,0.00,129.00,283.00,82231.00
556,TLS_AES_256_GCM_SHA384,ML-KEM-512,123903.00,0.00,523.00,104.00,81857.00
557,TLS_AES_256_GCM_SHA384,ML-KEM-512,124077.00,0.00,261.00,144.00,82173.00
558,TLS_AES_256_GCM_SHA384,ML-KEM-512,123790.00,0.00,134.00,137.00,82139.00
559,TLS_AES_256_GCM_SHA384,ML-KEM-512,124161.00,0.00,118.00,105.00,82550.00
560,TLS_AES_256_GCM_SHA384,ML-KEM-512,124653.00,0.00,301.00,141.00,81676.00
561,TLS_AES_256_GCM_SHA384,ML-KEM-512,125228.00,0.00,130.00,90.00,82637.00
562,TLS_AES_256_GCM_SHA384,ML-KEM-512,124748.00,0.00,164.00,152.00,82105.00
563,TLS_AES_256_GCM_SHA384,ML-KEM-512,126029.00,0.00,236.00,135.00,83417.00
564,TLS_AES_256_GCM_SHA384,ML-KEM-512,124627.00,0.00,120.00,105.00,82288.00
565,TLS_AES_256_GCM_SHA384,ML-KEM-512,124154.00,0.00,193.00,107.00,82439.00
566,TLS_AES_256_GCM_SHA384,ML-KEM-512,125746.00,0.00,132.00,126.00,82173.00
567,TLS_AES_256_GCM_SHA384,ML-KEM-512,123934.00,0.00,100.00,81.00,81583.00
568,TLS_AES_256_GCM_SHA384,ML-KEM-512,123228.00,0.00,88.00,117.00,81617.00
569,TLS_AES_256_GCM_SHA384,ML-KEM-512,124894.00,0.00,204.00,145.00,82797.00
570,TLS_AES_256_GCM_SHA384,ML-KEM-512,124349.00,0.00,137.00,135.00,82107.00
571,TLS_AES_256_GCM_SHA384,ML-KEM-512,125469.00,0.00,191.00,142.00,82375.00
572,TLS_AES_256_GCM_SHA384,ML-KEM-512,124894.00,0.00,163.00,176.00,81848.00
573,TLS_AES_256_GCM_SHA384,ML-KEM-512,125688.00,1.00,161.00,165.00,81812.00
574,TLS_AES_256_GCM_SHA384,ML-KEM-512,124904.00,0.00,131.00,135.00,83272.00
575,TLS_AES_256_GCM_SHA384,ML-KEM-512,125989.00,0.00,157.00,133.00,82963.00
576,TLS_AES_256_GCM_SHA384,ML-KEM-512,124784.00,1.00,206.00,119.00,82873.00
577,TLS_AES_256_GCM_SHA384,ML-KEM-512,125102.00,0.00,170.00,100.00,82528.00
578,TLS_AES_256_GCM_SHA384,ML-KEM-512,124921.00,0.00,145.00,136.00,82036.00
579,TLS_AES_256_GCM_SHA384,ML-KEM-512,125853.00,0.00,146.00,139.00,82611.00
580,TLS_AES_256_GCM_SHA384,ML-KEM-512,123623.00,0.00,238.00,151.00,81785.00
581,TLS_AES_256_GCM_SHA384,ML-KEM-512,123979.00,0.00,116.00,100.00,82004.00
582,TLS_AES_256_GCM_SHA384,ML-KEM-512,124912.00,1.00,132.00,112.00,82252.00
583,TLS_AES_256_GCM_SHA384,ML-KEM-512,124195.00,1.00,167.00,167.00,82006.00
584,TLS_AES_256_GCM_SHA384,ML-KEM-512,125052.00,0.00,162.00,209.00,81899.00
585,TLS_AES_256_GCM_SHA384,ML-KEM-512,123673.00,1.00,193.00,174.00,81630.00
586,TLS_AES_256_GCM_SHA384,ML-KEM-512,125341.00,0.00,188.00,118.00,82218.00
587,TLS_AES_256_GCM_SHA384,ML-KEM-512,124532.00,0.00,164.00,154.00,82135.00
588,TLS_AES_256_GCM_SHA384,ML-KEM-512,124831.00,0.00,146.00,135.00,83043.00
589,TLS_AES_256_GCM_SHA384,ML-KEM-512,124965.00,0.00,160.00,159.00,82368.00
590,TLS_AES_256_GCM_SHA384,ML-KEM-512,125922.00,0.00,135.00,126.00,82747.00
591,TLS_AES_256_GCM_SHA384,ML-KEM-512,124933.00,0.00,142.00,135.00,82467.00
592,TLS_AES_256_GCM_SHA384,ML-KEM-512,125852.00,0.00,396.00,136.00,82734.00
593,TLS_AES_256_GCM_SHA384,ML-KEM-512,124064.00,1.00,133.00,121.00,82232.00
594,TLS_AES_256_GCM_SHA384,ML-KEM-512,125627.00,1.00,126.00,123.00,83176.00
595,TLS_AES_256_GCM_SHA384,ML-KEM-512,122897.00,0.00,80.00,106.00,81573.00
596,TLS_AES_256_GCM_SHA384,ML-KEM-512,124262.00,0.00,75.00,79.00,82638.00
597,TLS_AES_256_GCM_SHA384,ML-KEM-512,124970.00,0.00,214.00,109.00,82075.00
598,TLS_AES_256_GCM_SHA384,ML-KEM-512,124973.00,0.00,111.00,105.00,82365.00
599,TLS_AES_256_GCM_SHA384,ML-KEM-512,123839.00,0.00,160.00,152.00,81661.00
600,TLS_AES_256_GCM_SHA384,ML-KEM-512,125122.00,0.00,128.00,111.00,83234.00
601,TLS_AES_256_GCM_SHA384,ML-KEM-512,124723.00,0.00,147.00,141.00,82026.00
602,TLS_AES_256_GCM_SHA384,ML-KEM-512,125124.00,0.00,162.00,118.00,82825.00
603,TLS_AES_256_GCM_SHA384,ML-KEM-512,124697.00,0.00,158.00,96.00,82670.00
604,TLS_AES_256_GCM_SHA384,ML-KEM-512,123903.00,0.00,93.00,89.00,82364.00
605,TLS_AES_256_GCM_SHA384,ML-KEM-512,126928.00,0.00,257.00,147.00,82891.00
606,TLS_AES_256_GCM_SHA384,ML-KEM-512,123941.00,0.00,172.00,158.00,81706.00
607,TLS_AES_256_GCM_SHA384,ML-KEM-512,124765.00,0.00,162.00,153.00,82915.00
608,TLS_AES_256_GCM_SHA384,ML-KEM-512,123968.00,0.00,78.00,104.00,81647.00
609,TLS_AES_256_GCM_SHA384,ML-KEM-512,125248.00,0.00,151.00,119.00,83212.00
610,TLS_AES_256_GCM_SHA384,ML-KEM-512,124729.00,0.00,147.00,134.00,82870.00
611,TLS_AES_256_GCM_SHA384,ML-KEM-512,125216.00,0.00,120.00,114.00,82428.00
612,TLS_AES_256_GCM_SHA384,ML-KEM-512,123916.00,0.00,102.00,95.00,81915.00
613,TLS_AES_256_GCM_SHA384,ML-KEM-512,126523.00,1.00,140.00,128.00,82176.00
614,TLS_AES_256_GCM_SHA384,ML-KEM-512,125132.00,0.00,143.00,135.00,83098.00
615,TLS_AES_256_GCM_SHA384,ML-KEM-512,123792.00,0.00,111.00,107.00,82358.00
616,TLS_AES_256_GCM_SHA384,ML-KEM-512,124106.00,0.00,119.00,108.00,82247.00
617,TLS_AES_256_GCM_SHA384,ML-KEM-512,124853.00,1.00,163.00,148.00,82100.00
618,TLS_AES_256_GCM_SHA384,ML-KEM-512,124669.00,0.00,110.00,102.00,82183.00
619,TLS_AES_256_GCM_SHA384,ML-KEM-512,125081.00,0.00,112.00,97.00,83452.00
620,TLS_AES_256_GCM_SHA384,ML-KEM-512,125923.00,0.00,152.00,186.00,82899.00
621,TLS_AES_256_GCM_SHA384,ML-KEM-512,124864.00,0.00,202.00,127.00,81614.00
622,TLS_AES_256_GCM_SHA384,ML-KEM-512,124060.00,0.00,73.00,94.00,81467.00
623,TLS_AES_256_GCM_SHA384,ML-KEM-512,125895.00,0.00,110.00,107.00,83365.00
624,TLS_AES_256_GCM_SHA384,ML-KEM-512,125766.00,0.00,129.00,116.00,83091.00
625,TLS_AES_256_GCM_SHA384,ML-KEM-512,126000.00,0.00,157.00,129.00,82505.00
626,TLS_AES_256_GCM_SHA384,ML-KEM-512,124139.00,0.00,117.00,106.00,82373.00
627,TLS_AES_256_GCM_SHA384,ML-KEM-512,125741.00,1.00,239.00,146.00,82427.00
628,TLS_AES_256_GCM_SHA384,ML-KEM-512,123946.00,0.00,108.00,80.00,82430.00
629,TLS_AES_256_GCM_SHA384,ML-KEM-512,125967.00,0.00,214.00,115.00,84198.00
630,TLS_AES_256_GCM_SHA384,ML-KEM-512,124943.00,0.00,186.00,104.00,82342.00
631,TLS_AES_256_GCM_SHA384,ML-KEM-512,123625.00,0.00,177.00,128.00,82200.00
632,TLS_AES_256_GCM_SHA384,ML-KEM-512,124260.00,0.00,102.00,126.00,82424.00
633,TLS_AES_256_GCM_SHA384,ML-KEM-512,124908.00,0.00,148.00,133.00,82123.00
634,TLS_AES_256_GCM_SHA384,ML-KEM-512,125071.00,0.00,122.00,174.00,82907.00
635,TLS_AES_256_GCM_SHA384,ML-KEM-512,123594.00,0.00,147.00,141.00,82016.00
636,TLS_AES_256_GCM_SHA384,ML-KEM-512,124104.00,0.00,99.00,93.00,82515.00
637,TLS_AES_256_GCM_SHA384,ML-KEM-512,125156.00,0.00,144.00,136.00,81843.00
638,TLS_AES_256_GCM_SHA384,ML-KEM-512,125640.00,0.00,144.00,132.00,81897.00
639,TLS_AES_256_GCM_SHA384,ML-KEM-512,128108.00,0.00,335.00,102.00,84353.00
640,TLS_AES_256_GCM_SHA384,ML-KEM-512,124808.00,0.00,259.00,147.00,82295.00
641,TLS_AES_256_GCM_SHA384,ML-KEM-512,123671.00,0.00,122.00,127.00,82133.00
642,TLS_AES_256_GCM_SHA384,ML-KEM-512,124276.00,0.00,110.00,85.00,82551.00
643,TLS_AES_256_GCM_SHA384,ML-KEM-512,124760.00,0.00,162.00,151.00,82098.00
644,TLS_AES_256_GCM_SHA384,ML-KEM-512,125893.00,0.00,114.00,101.00,83483.00
645,TLS_AES_256_GCM_SHA384,ML-KEM-512,125825.00,0.00,181.00,114.00,82309.00
646,TLS_AES_256_GCM_SHA384,ML-KEM-512,125128.00,0.00,196.00,115.00,82198.00
647,TLS_AES_256_GCM_SHA384,ML-KEM-512,124719.00,0.00,175.00,157.00,83012.00
648,TLS_AES_256_GCM_SHA384,ML-KEM-512,124086.00,0.00,80.00,163.00,82391.00
649,TLS_AES_256_GCM_SHA384,ML-KEM-512,124946.00,0.00,273.00,95.00,81880.00
650,TLS_AES_256_GCM_SHA384,ML-KEM-512,124887.00,0.00,122.00,110.00,83276.00
651,TLS_AES_256_GCM_SHA384,ML-KEM-512,124839.00,1.00,245.00,104.00,82844.00
652,TLS_AES_256_GCM_SHA384,ML-KEM-512,124203.00,0.00,154.00,173.00,82297.00
653,TLS_AES_256_GCM_SHA384,ML-KEM-512,125568.00,0.00,161.00,145.00,83155.00
654,TLS_AES_256_GCM_SHA384,ML-KEM-512,124030.00,0.00,115.00,151.00,82433.00
655,TLS_AES_256_GCM_SHA384,ML-KEM-512,124035.00,0.00,103.00,119.00,82577.00
656,TLS_AES_256_GCM_SHA384,ML-KEM-512,124305.00,0.00,106.00,84.00,82292.00
657,TLS_AES_256_GCM_SHA384,ML-KEM-512,124435.00,0.00,133.00,132.00,81928.00
658,TLS_AES_256_GCM_SHA384,ML-KEM-512,123959.00,0.00,115.00,95.00,82434.00
659,TLS_AES_256_GCM_SHA384,ML-KEM-512,124767.00,0.00,145.00,138.00,82355.00
660,TLS_AES_256_GCM_SHA384,ML-KEM-512,125036.00,0.00,115.00,101.00,83384.00
661,TLS_AES_256_GCM_SHA384,ML-KEM-512,123981.00,0.00,146.00,141.00,81952.00
662,TLS_AES_256_GCM_SHA384,ML-KEM-512,125088.00,0.00,133.00,125.00,83162.00
663,TLS_AES_256_GCM_SHA384,ML-KEM-512,125862.00,0.00,149.00,95.00,82842.00
664,TLS_AES_256_GCM_SHA384,ML-KEM-512,125891.00,0.00,148.00,95.00,83206.00
665,TLS_AES_256_GCM_SHA384,ML-KEM-512,125923.00,0.00,163.00,154.00,81989.00
666,TLS_AES_256_GCM_SHA384,ML-KEM-512,125045.00,1.00,190.00,161.00,82251.00
667,TLS_AES_256_GCM_SHA384,ML-KEM-512,125828.00,1.00,259.00,190.00,81770.00
668,TLS_AES_256_GCM_SHA384,ML-KEM-512,126104.00,0.00,286.00,367.00,82443.00
669,TLS_AES_256_GCM_SHA384,ML-KEM-512,125587.00,1.00,207.00,191.00,82381.00
670,TLS_AES_256_GCM_SHA384,ML-KEM-512,126783.00,0.00,297.00,195.00,82969.00
671,TLS_AES_256_GCM_SHA384,ML-KEM-512,125688.00,0.00,228.00,254.00,82546.00
672,TLS_AES_256_GCM_SHA384,ML-KEM-512,125880.00,0.00,119.00,113.00,83283.00
673,TLS_AES_256_GCM_SHA384,ML-KEM-512,124084.00,0.00,89.00,82.00,82418.00
674,TLS_AES_256_GCM_SHA384,ML-KEM-512,124882.00,0.00,145.00,138.00,82117.00
675,TLS_AES_256_GCM_SHA384,ML-KEM-512,125032.00,0.00,153.00,143.00,82104.00
676,TLS_AES_256_GCM_SHA384,ML-KEM-512,124516.00,0.00,142.00,129.00,82637.00
677,TLS_AES_256_GCM_SHA384,ML-KEM-512,124034.00,0.00,75.00,106.00,82124.00
678,TLS_AES_256_GCM_SHA384,ML-KEM-512,124157.00,0.00,103.00,89.00,82704.00
679,TLS_AES_256_GCM_SHA384,ML-KEM-512,123759.00,0.00,88.00,83.00,82326.00
680,TLS_AES_256_GCM_SHA384,ML-KEM-512,125022.00,0.00,150.00,140.00,82611.00
681,TLS_AES_256_GCM_SHA384,ML-KEM-512,125901.00,0.00,153.00,140.00,83145.00
682,TLS_AES_256_GCM_SHA384,ML-KEM-512,126869.00,0.00,148.00,137.00,83538.00
683,TLS_AES_256_GCM_SHA384,ML-KEM-512,125140.00,0.00,228.00,204.00,82009.00
684,TLS_AES_256_GCM_SHA384,ML-KEM-512,126004.00,0.00,175.00,174.00,83050.00
685,TLS_AES_256_GCM_SHA384,ML-KEM-512,125810.00,0.00,286.00,128.00,82696.00
686,TLS_AES_256_GCM_SHA384,ML-KEM-512,125563.00,0.00,189.00,138.00,82674.00
687,TLS_AES_256_GCM_SHA384,ML-KEM-512,125919.00,0.00,161.00,151.00,82898.00
688,TLS_AES_256_GCM_SHA384,ML-KEM-512,125269.00,0.00,193.00,185.00,82402.00
689,TLS_AES_256_GCM_SHA384,ML-KEM-512,126636.00,0.00,185.00,142.00,83722.00
690,TLS_AES_256_GCM_SHA384,ML-KEM-512,127088.00,1.00,258.00,136.00,83529.00
691,TLS_AES_256_GCM_SHA384,ML-KEM-512,125912.00,1.00,248.00,132.00,82952.00
692,TLS_AES_256_GCM_SHA384,ML-KEM-512,127464.00,0.00,254.00,157.00,82128.00
693,TLS_AES_256_GCM_SHA384,ML-KEM-512,126016.00,0.00,160.00,152.00,83032.00
694,TLS_AES_256_GCM_SHA384,ML-KEM-512,125841.00,0.00,159.00,168.00,83117.00
695,TLS_AES_256_GCM_SHA384,ML-KEM-512,126018.00,0.00,155.00,167.00,82796.00
696,TLS_AES_256_GCM_SHA384,ML-KEM-512,125689.00,1.00,198.00,167.00,83128.00
697,TLS_AES_256_GCM_SHA384,ML-KEM-512,125030.00,0.00,173.00,144.00,81991.00
698,TLS_AES_256_GCM_SHA384,ML-KEM-512,125967.00,0.00,144.00,197.00,82828.00
699,TLS_AES_256_GCM_SHA384,ML-KEM-512,124670.00,0.00,174.00,182.00,81808.00
700,TLS_AES_256_GCM_SHA384,ML-KEM-512,124723.00,0.00,234.00,180.00,81640.00
701,TLS_AES_256_GCM_SHA384,ML-KEM-512,125317.00,0.00,136.00,127.00,82501.00
702,TLS_AES_256_GCM_SHA384,ML-KEM-512,126629.00,0.00,222.00,155.00,83904.00
703,TLS_AES_256_GCM_SHA384,ML-KEM-512,126070.00,0.00,197.00,155.00,83276.00
704,TLS_AES_256_GCM_SHA384,ML-KEM-512,124570.00,1.00,170.00,177.00,81746.00
705,TLS_AES_256_GCM_SHA384,ML-KEM-512,126115.00,0.00,140.00,130.00,83501.00
706,TLS_AES_256_GCM_SHA384,ML-KEM-512,126134.00,0.00,162.00,149.00,83248.00
707,TLS_AES_256_GCM_SHA384,ML-KEM-512,125709.00,0.00,210.00,170.00,82928.00
708,TLS_AES_256_GCM_SHA384,ML-KEM-512,124903.00,0.00,230.00,181.00,81857.00
709,TLS_AES_256_GCM_SHA384,ML-KEM-512,126817.00,1.00,256.00,153.00,83856.00
710,TLS_AES_256_GCM_SHA384,ML-KEM-512,125834.00,0.00,305.00,134.00,82878.00
711,TLS_AES_256_GCM_SHA384,ML-KEM-512,125696.00,1.00,316.00,158.00,81984.00
712,TLS_AES_256_GCM_SHA384,ML-KEM-512,124931.00,0.00,181.00,146.00,82238.00
713,TLS_AES_256_GCM_SHA384,ML-KEM-512,125931.00,1.00,168.00,179.00,82625.00
714,TLS_AES_256_GCM_SHA384,ML-KEM-512,125747.00,1.00,184.00,150.00,82338.00
715,TLS_AES_256_GCM_SHA384,ML-KEM-512,126292.00,0.00,149.00,137.00,83413.00
716,TLS_AES_256_GCM_SHA384,ML-KEM-512,125647.00,0.00,234.00,148.00,82575.00
717,TLS_AES_256_GCM_SHA384,ML-KEM-512,124740.00,0.00,216.00,172.00,82142.00
718,TLS_AES_256_GCM_SHA384,ML-KEM-512,125130.00,1.00,248.00,183.00,81675.00
719,TLS_AES_256_GCM_SHA384,ML-KEM-512,125046.00,0.00,151.00,180.00,81838.00
720,TLS_AES_256_GCM_SHA384,ML-KEM-512,125385.00,0.00,210.00,192.00,82956.00
721,TLS_AES_256_GCM_SHA384,ML-KEM-512,124970.00,1.00,176.00,151.00,82609.00
722,TLS_AES_256_GCM_SHA384,ML-KEM-512,125002.00,0.00,154.00,137.00,82261.00
723,TLS_AES_256_GCM_SHA384,ML-KEM-512,125072.00,0.00,149.00,137.00,82180.00
724,TLS_AES_256_GCM_SHA384,ML-KEM-512,126054.00,0.00,176.00,154.00,82631.00
725,TLS_AES_256_GCM_SHA384,ML-KEM-512,126440.00,0.00,232.00,200.00,83146.00
726,TLS_AES_256_GCM_SHA384,ML-KEM-512,125047.00,0.00,138.00,127.00,82666.00
727,TLS_AES_256_GCM_SHA384,ML-KEM-512,127313.00,1.00,179.00,152.00,83908.00
728,TLS_AES_256_GCM_SHA384,ML-KEM-512,124473.00,0.00,115.00,122.00,81920.00
729,TLS_AES_256_GCM_SHA384,ML-KEM-512,124618.00,0.00,117.00,143.00,82224.00
730,TLS_AES_256_GCM_SHA384,ML-KEM-512,126828.00,0.00,158.00,136.00,83104.00
731,TLS_AES_256_GCM_SHA384,ML-KEM-512,124450.00,0.00,100.00,128.00,82198.00
732,TLS_AES_256_GCM_SHA384,ML-KEM-512,125568.00,1.00,126.00,223.00,82369.00
733,TLS_AES_256_GCM_SHA384,ML-KEM-512,124778.00,1.00,138.00,192.00,82056.00
734,TLS_AES_256_GCM_SHA384,ML-KEM-512,123852.00,0.00,104.00,149.00,81969.00
735,TLS_AES_256_GCM_SHA384,ML-KEM-512,125053.00,0.00,105.00,129.00,82435.00
736,TLS_AES_256_GCM_SHA384,ML-KEM-512,126282.00,0.00,285.00,178.00,82352.00
737,TLS_AES_256_GCM_SHA384,ML-KEM-512,124956.00,0.00,146.00,165.00,82150.00
738,TLS_AES_256_GCM_SHA384,ML-KEM-512,126342.00,0.00,213.00,192.00,83203.00
739,TLS_AES_256_GCM_SHA384,ML-KEM-512,124064.00,0.00,97.00,109.00,82277.00
740,TLS_AES_256_GCM_SHA384,ML-KEM-512,125599.00,0.00,139.00,246.00,82608.00
741,TLS_AES_256_GCM_SHA384,ML-KEM-512,124078.00,0.00,84.00,79.00,82688.00
742,TLS_AES_256_GCM_SHA384,ML-KEM-512,123887.00,0.00,113.00,145.00,82136.00
743,TLS_AES_256_GCM_SHA384,ML-KEM-512,125233.00,0.00,178.00,98.00,82324.00
744,TLS_AES_256_GCM_SHA384,ML-KEM-512,125786.00,0.00,140.00,127.00,83142.00
745,TLS_AES_256_GCM_SHA384,ML-KEM-512,125520.00,0.00,344.00,187.00,82382.00
746,TLS_AES_256_GCM_SHA384,ML-KEM-512,124985.00,0.00,175.00,105.00,82593.00
747,TLS_AES_256_GCM_SHA384,ML-KEM-512,124896.00,1.00,174.00,118.00,82537.00
748,TLS_AES_256_GCM_SHA384,ML-KEM-512,125289.00,0.00,189.00,130.00,82283.00
749,TLS_AES_256_GCM_SHA384,ML-KEM-512,125790.00,1.00,222.00,197.00,82829.00
750,TLS_AES_256_GCM_SHA384,ML-KEM-512,126399.00,1.00,280.00,176.00,82428.00
751,TLS_AES_256_GCM_SHA384,ML-KEM-512,126276.00,0.00,142.00,135.00,83456.00
752,TLS_AES_256_GCM_SHA384,ML-KEM-512,127491.00,0.00,280.00,202.00,83161.00
753,TLS_AES_256_GCM_SHA384,ML-KEM-512,125177.00,0.00,192.00,203.00,82039.00
754,TLS_AES_256_GCM_SHA384,ML-KEM-512,126289.00,0.00,238.00,195.00,83559.00
755,TLS_AES_256_GCM_SHA384,ML-KEM-512,125087.00,0.00,218.00,142.00,82231.00
756,TLS_AES_256_GCM_SHA384,ML-KEM-512,127282.00,0.00,236.00,190.00,83288.00
757,TLS_AES_256_GCM_SHA384,ML-KEM-512,124511.00,0.00,152.00,155.00,82421.00
758,TLS_AES_256_GCM_SHA384,ML-KEM-512,124908.00,1.00,205.00,130.00,81944.00
759,TLS_AES_256_GCM_SHA384,ML-KEM-512,124905.00,1.00,158.00,199.00,82012.00
760,TLS_AES_256_GCM_SHA384,ML-KEM-512,125727.00,0.00,244.00,173.00,82630.00
761,TLS_AES_256_GCM_SHA384,ML-KEM-512,124911.00,1.00,180.00,205.00,81875.00
762,TLS_AES_256_GCM_SHA384,ML-KEM-512,124857.00,0.00,239.00,134.00,81873.00
763,TLS_AES_256_GCM_SHA384,ML-KEM-512,124832.00,0.00,182.00,168.00,82131.00
764,TLS_AES_256_GCM_SHA384,ML-KEM-512,125297.00,0.00,192.00,120.00,82872.00
765,TLS_AES_256_GCM_SHA384,ML-KEM-512,125544.00,0.00,209.00,160.00,82716.00
766,TLS_AES_256_GCM_SHA384,ML-KEM-512,126240.00,0.00,251.00,195.00,82969.00
767,TLS_AES_256_GCM_SHA384,ML-KEM-512,125371.00,0.00,224.00,194.00,82770.00
768,TLS_AES_256_GCM_SHA384,ML-KEM-512,126135.00,0.00,171.00,168.00,83088.00
769,TLS_AES_256_GCM_SHA384,ML-KEM-512,124965.00,1.00,202.00,137.00,81971.00
770,TLS_AES_256_GCM_SHA384,ML-KEM-512,125587.00,0.00,161.00,157.00,82778.00
771,TLS_AES_256_GCM_SHA384,ML-KEM-512,124778.00,0.00,252.00,130.00,82145.00
772,TLS_AES_256_GCM_SHA384,ML-KEM-512,124844.00,0.00,178.00,107.00,82234.00
773,TLS_AES_256_GCM_SHA384,ML-KEM-512,125079.00,0.00,221.00,137.00,81905.00
774,TLS_AES_256_GCM_SHA384,ML-KEM-512,126829.00,0.00,243.00,170.00,83691.00
775,TLS_AES_256_GCM_SHA384,ML-KEM-512,125699.00,0.00,321.00,147.00,82575.00
776,TLS_AES_256_GCM_SHA384,ML-KEM-512,125779.00,0.00,349.00,232.00,82654.00
777,TLS_AES_256_GCM_SHA384,ML-KEM-512,125225.00,0.00,195.00,130.00,81886.00
778,TLS_AES_256_GCM_SHA384,ML-KEM-512,124903.00,0.00,159.00,165.00,81983.00
779,TLS_AES_256_GCM_SHA384,ML-KEM-512,125756.00,0.00,187.00,140.00,82929.00
780,TLS_AES_256_GCM_SHA384,ML-KEM-512,126714.00,0.00,188.00,180.00,83925.00
781,TLS_AES_256_GCM_SHA384,ML-KEM-512,125071.00,0.00,279.00,132.00,82526.00
782,TLS_AES_256_GCM_SHA384,ML-KEM-512,126760.00,0.00,230.00,159.00,83615.00
783,TLS_AES_256_GCM_SHA384,ML-KEM-512,126680.00,0.00,285.00,178.00,82720.00
784,TLS_AES_256_GCM_SHA384,ML-KEM-512,124525.00,0.00,170.00,172.00,82267.00
785,TLS_AES_256_GCM_SHA384,ML-KEM-512,125146.00,1.00,215.00,201.00,82617.00
786,TLS_AES_256_GCM_SHA384,ML-KEM-512,124709.00,1.00,268.00,147.00,82010.00
787,TLS_AES_256_GCM_SHA384,ML-KEM-512,127316.00,1.00,238.00,368.00,83708.00
788,TLS_AES_256_GCM_SHA384,ML-KEM-512,125326.00,0.00,209.00,193.00,82415.00
789,TLS_AES_256_GCM_SHA384,ML-KEM-512,125261.00,1.00,215.00,139.00,82121.00
790,TLS_AES_256_GCM_SHA384,ML-KEM-512,125649.00,0.00,165.00,142.00,82541.00
791,TLS_AES_256_GCM_SHA384,ML-KEM-512,124796.00,0.00,247.00,177.00,81759.00
792,TLS_AES_256_GCM_SHA384,ML-KEM-512,124587.00,0.00,195.00,175.00,81763.00
793,TLS_AES_256_GCM_SHA384,ML-KEM-512,125299.00,0.00,174.00,115.00,82528.00
794,TLS_AES_256_GCM_SHA384,ML-KEM-512,126764.00,0.00,236.00,195.00,83834.00
795,TLS_AES_256_GCM_SHA384,ML-KEM-512,126081.00,0.00,178.00,151.00,82659.00
796,TLS_AES_256_GCM_SHA384,ML-KEM-512,126507.00,0.00,215.00,195.00,83097.00
797,TLS_AES_256_GCM_SHA384,ML-KEM-512,124897.00,0.00,186.00,143.00,82021.00
798,TLS_AES_256_GCM_SHA384,ML-KEM-512,125079.00,0.00,199.00,143.00,82160.00
799,TLS_AES_256_GCM_SHA384,ML-KEM-512,126124.00,0.00,189.00,185.00,83294.00
800,TLS_AES_256_GCM_SHA384,ML-KEM-512,125459.00,1.00,222.00,194.00,82724.00
801,TLS_AES_256_GCM_SHA384,ML-KEM-512,126907.00,0.00,149.00,136.00,84022.00
802,TLS_AES_256_GCM_SHA384,ML-KEM-512,124968.00,0.00,164.00,150.00,82867.00
803,TLS_AES_256_GCM_SHA384,ML-KEM-512,125284.00,0.00,182.00,192.00,82021.00
804,TLS_AES_256_GCM_SHA384,ML-KEM-512,126213.00,0.00,209.00,171.00,83418.00
805,TLS_AES_256_GCM_SHA384,ML-KEM-512,125060.00,0.00,151.00,130.00,82944.00
806,TLS_AES_256_GCM_SHA384,ML-KEM-512,125076.00,0.00,147.00,138.00,81932.00
807,TLS_AES_256_GCM_SHA384,ML-KEM-512,124934.00,0.00,162.00,184.00,82072.00
808,TLS_AES_256_GCM_SHA384,ML-KEM-512,126377.00,0.00,223.00,197.00,83409.00
809,TLS_AES_256_GCM_SHA384,ML-KEM-512,126143.00,0.00,248.00,241.00,83159.00
810,TLS_AES_256_GCM_SHA384,ML-KEM-512,125753.00,0.00,170.00,153.00,83137.00
811,TLS_AES_256_GCM_SHA384,ML-KEM-512,126273.00,0.00,160.00,141.00,82927.00
812,TLS_AES_256_GCM_SHA384,ML-KEM-512,124776.00,0.00,139.00,174.00,82034.00
813,TLS_AES_256_GCM_SHA384,ML-KEM-512,124764.00,0.00,190.00,187.00,82429.00
814,TLS_AES_256_GCM_SHA384,ML-KEM-512,123646.00,0.00,234.00,186.00,81466.00
815,TLS_AES_256_GCM_SHA384,ML-KEM-512,127228.00,0.00,144.00,133.00,83975.00
816,TLS_AES_256_GCM_SHA384,ML-KEM-512,125758.00,0.00,156.00,158.00,82554.00
