conn,suite,group,total_handshake_us,client_keygen_us,client_decap_us,key_schedule_us,sig_verify_us
512,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,153571.00,1.00,217.00,62.00,45383.00
513,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,368095.00,0.00,298.00,59.00,44635.00
514,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,195464.00,0.00,268.00,39.00,45015.00
515,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,573515.00,0.00,224.00,39.00,45370.00
516,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,203821.00,0.00,218.00,68.00,45073.00
517,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,183983.00,0.00,223.00,40.00,45034.00
518,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,235633.00,0.00,237.00,42.00,45771.00
519,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,173963.00,0.00,226.00,42.00,45871.00
520,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,143483.00,0.00,244.00,62.00,46039.00
521,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,234207.00,0.00,231.00,40.00,45497.00
522,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,316778.00,0.00,222.00,40.00,45331.00
523,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,353662.00,0.00,218.00,40.00,45354.00
524,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,312067.00,1.00,219.00,38.00,44848.00
525,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,162923.00,0.00,239.00,42.00,45689.00
526,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,165761.00,1.00,224.00,40.00,45721.00
527,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,444620.00,1.00,227.00,40.00,45248.00
528,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,180130.00,0.00,210.00,38.00,45723.00
529,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,319775.00,0.00,235.00,40.00,44972.00
530,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,241885.00,0.00,240.00,42.00,45595.00
531,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,448846.00,0.00,214.00,39.00,45716.00
532,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,326769.00,1.00,218.00,40.00,45533.00
533,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,192666.00,0.00,217.00,40.00,44900.00
534,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,331272.00,0.00,222.00,40.00,45403.00
535,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,235667.00,0.00,217.00,39.00,45308.00
536,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,195848.00,0.00,230.00,39.00,44871.00
537,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,482884.00,0.00,215.00,61.00,44929.00
538,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,599619.00,0.00,269.00,43.00,44943.00
539,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,217053.00,0.00,240.00,39.00,44596.00
540,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,352741.00,1.00,227.00,41.00,45765.00
541,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,152825.00,0.00,327.00,41.00,45874.00
542,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,447827.00,0.00,240.00,41.00,44775.00
543,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,278014.00,0.00,217.00,39.00,45313.00
544,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,208872.00,0.00,285.00,41.00,44894.00
545,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,186728.00,0.00,218.00,40.00,45416.00
546,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,447183.00,0.00,214.00,40.00,45412.00
547,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,375651.00,0.00,217.00,39.00,45310.00
548,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,216563.00,0.00,220.00,40.00,44585.00
549,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,462163.00,0.00,234.00,40.00,45221.00
550,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,451605.00,0.00,301.00,40.00,44809.00
551,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,212105.00,0.00,221.00,40.00,45864.00
552,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,311908.00,0.00,216.00,40.00,45431.00
553,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,462700.00,0.00,228.00,57.00,45192.00
554,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,426027.00,0.00,410.00,42.00,45511.00
555,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,362543.00,0.00,294.00,39.00,44774.00
556,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,486970.00,0.00,222.00,41.00,45193.00
557,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,150982.00,0.00,222.00,41.00,45392.00
558,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,401721.00,0.00,216.00,39.00,45370.00
559,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,235925.00,0.00,209.00,39.00,45561.00
560,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,202860.00,0.00,233.00,43.00,45377.00
561,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,303863.00,0.00,238.00,44.00,45695.00
562,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,446736.00,0.00,239.00,42.00,45471.00
563,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,463991.00,0.00,217.00,40.00,45357.00
564,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,236832.00,1.00,369.00,41.00,44908.00
565,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,304582.00,1.00,240.00,42.00,45189.00
566,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,225264.00,0.00,241.00,42.00,45476.00
567,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,273761.00,0.00,222.00,40.00,45309.00
568,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,331764.00,0.00,223.00,41.00,45088.00
569,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,209893.00,0.00,215.00,40.00,45096.00
570,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,211808.00,0.00,215.00,40.00,45281.00
571,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,451835.00,0.00,316.00,51.00,45989.00
572,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,261849.00,1.00,220.00,40.00,45564.00
573,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,393676.00,0.00,237.00,43.00,45383.00
574,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,214109.00,0.00,220.00,39.00,45797.00
575,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,903061.00,0.00,266.00,43.00,45855.00
576,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,305438.00,0.00,226.00,40.00,45183.00
577,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,374008.00,0.00,226.00,40.00,45159.00
578,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,788854.00,0.00,221.00,40.00,45640.00
579,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,222867.00,0.00,225.00,71.00,44810.00
580,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,285754.00,0.00,234.00,42.00,45273.00
581,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,423881.00,0.00,244.00,43.00,45229.00
582,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,444870.00,0.00,216.00,40.00,45353.00
583,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,456795.00,0.00,214.00,40.00,44989.00
584,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,272891.00,0.00,221.00,39.00,45493.00
585,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,239837.00,0.00,220.00,40.00,45216.00
586,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,280841.00,0.00,240.00,41.00,45072.00
587,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,286823.00,0.00,222.00,39.00,45720.00
588,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,330075.00,0.00,239.00,42.00,45491.00
589,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,204698.00,0.00,220.00,41.00,45571.00
590,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,571863.00,0.00,220.00,44.00,45350.00
591,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,202001.00,1.00,218.00,39.00,45167.00
592,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,262839.00,0.00,223.00,43.00,45682.00
593,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,147565.00,0.00,229.00,41.00,45658.00
594,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,647062.00,0.00,225.00,41.00,44759.00
595,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,233905.00,0.00,216.00,39.00,45747.00
596,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,477795.00,0.00,216.00,40.00,45205.00
597,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,357616.00,0.00,217.00,39.00,45300.00
598,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,299959.00,0.00,223.00,40.00,44747.00
599,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,272735.00,0.00,221.00,40.00,44993.00
600,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,205112.00,1.00,217.00,40.00,45380.00
601,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,306510.00,0.00,227.00,41.00,45347.00
602,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,185071.00,0.00,225.00,39.00,45621.00
603,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,569838.00,0.00,217.00,40.00,45438.00
604,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,254036.00,1.00,212.00,40.00,45704.00
605,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,182999.00,0.00,238.00,39.00,44819.00
606,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,409713.00,0.00,250.00,41.00,44854.00
607,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,399804.00,0.00,216.00,40.00,45268.00
608,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,374846.00,0.00,223.00,40.00,44801.00
609,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,380887.00,0.00,227.00,39.00,45381.00
610,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,295024.00,1.00,223.00,40.00,44590.00
611,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,207716.00,0.00,206.00,39.00,44876.00
612,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,326878.00,0.00,221.00,40.00,45618.00
613,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,437762.00,0.00,235.00,43.00,45751.00
614,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,350997.00,1.00,243.00,41.00,44987.00
615,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,240782.00,0.00,241.00,40.00,44930.00
616,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,280830.00,0.00,226.00,40.00,45563.00
617,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,196961.00,0.00,216.00,45.00,45500.00
618,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,331768.00,0.00,319.00,41.00,45832.00
619,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,174976.00,0.00,263.00,45.00,45197.00
620,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,628658.00,0.00,243.00,41.00,45005.00
621,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,195605.00,0.00,217.00,40.00,45296.00
622,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,623112.00,0.00,223.00,41.00,45265.00
623,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,429807.00,0.00,244.00,41.00,45596.00
624,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,363014.00,1.00,237.00,41.00,45407.00
625,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,228735.00,0.00,223.00,40.00,45451.00
626,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,240893.00,0.00,225.00,41.00,45396.00
627,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,359723.00,0.00,221.00,40.00,45639.00
628,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,725822.00,0.00,227.00,40.00,45311.00
629,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,437000.00,1.00,221.00,39.00,45333.00
630,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,241838.00,0.00,235.00,40.00,45146.00
631,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,285672.00,0.00,218.00,39.00,44843.00
632,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,312040.00,0.00,216.00,39.00,45277.00
633,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,381963.00,0.00,233.00,40.00,45607.00
634,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,350850.00,0.00,226.00,41.00,45684.00
635,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,452715.00,0.00,240.00,39.00,44971.00
636,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,348827.00,0.00,237.00,42.00,45241.00
637,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,347831.00,0.00,243.00,40.00,44907.00
638,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,202643.00,1.00,215.00,39.00,45695.00
639,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,174418.00,0.00,326.00,40.00,45881.00
640,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,320372.00,0.00,235.00,40.00,45392.00
641,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,271841.00,0.00,233.00,44.00,44841.00
642,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,201177.00,0.00,214.00,39.00,45530.00
643,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,237595.00,0.00,266.00,45.00,44891.00
644,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,217120.00,0.00,222.00,40.00,45199.00
645,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,292670.00,0.00,228.00,40.00,45282.00
646,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,216089.00,0.00,320.00,40.00,45003.00
647,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,135864.00,0.00,315.00,42.00,45896.00
648,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,141722.00,0.00,235.00,43.00,45417.00
649,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,437901.00,0.00,210.00,39.00,45822.00
650,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,490866.00,0.00,241.00,41.00,45260.00
651,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,339796.00,0.00,213.00,39.00,45243.00
652,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,229369.00,0.00,216.00,40.00,45779.00
653,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,357066.00,0.00,222.00,40.00,45643.00
654,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,302436.00,0.00,228.00,40.00,45199.00
655,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,412685.00,0.00,233.00,40.00,45128.00
656,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,378855.00,0.00,279.00,39.00,44832.00
657,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,238989.00,0.00,218.00,39.00,45082.00
658,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,208742.00,0.00,237.00,40.00,45013.00
659,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,141789.00,0.00,227.00,40.00,45693.00
660,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,215871.00,1.00,237.00,40.00,45034.00
661,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,211673.00,0.00,232.00,42.00,45584.00
662,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,343807.00,0.00,233.00,42.00,45427.00
663,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,330143.00,0.00,216.00,38.00,45513.00
664,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,415811.00,1.00,219.00,39.00,45278.00
665,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,241976.00,0.00,222.00,39.00,45530.00
666,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,945163.00,0.00,225.00,42.00,45241.00
667,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,291176.00,1.00,211.00,39.00,45412.00
668,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,258081.00,0.00,219.00,59.00,44967.00
669,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,305989.00,0.00,306.00,40.00,44964.00
670,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,221557.00,0.00,216.00,40.00,45245.00
671,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,306054.00,0.00,214.00,39.00,45725.00
672,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,352634.00,0.00,232.00,46.00,44776.00
673,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,344247.00,0.00,218.00,39.00,44778.00
674,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,363743.00,0.00,218.00,41.00,44735.00
675,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,406444.00,0.00,218.00,40.00,45741.00
676,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,210109.00,0.00,219.00,39.00,45916.00
677,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,259026.00,0.00,312.00,40.00,44937.00
678,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,248388.00,0.00,391.00,51.00,45835.00
679,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,259210.00,0.00,224.00,39.00,44953.00
680,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,403977.00,0.00,410.00,52.00,44668.00
681,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,407584.00,1.00,208.00,39.00,45423.00
682,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,279840.00,0.00,234.00,42.00,45480.00
683,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,365015.00,0.00,222.00,40.00,45310.00
684,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,183735.00,0.00,212.00,46.00,45290.00
685,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,146945.00,1.00,334.00,44.00,46034.00
686,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,407579.00,0.00,222.00,41.00,45601.00
687,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,336994.00,0.00,245.00,43.00,45426.00
688,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,477853.00,0.00,227.00,41.00,45194.00
689,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,352695.00,0.00,215.00,40.00,45479.00
690,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,338103.00,0.00,242.00,72.00,45293.00
691,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,330996.00,0.00,224.00,40.00,45284.00
692,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,183424.00,0.00,223.00,40.00,45552.00
693,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,304099.00,0.00,217.00,40.00,45304.00
694,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,453047.00,0.00,240.00,43.00,45574.00
695,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,286707.00,0.00,220.00,40.00,45430.00
696,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,199828.00,0.00,218.00,40.00,45127.00
697,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,439853.00,0.00,225.00,39.00,44881.00
698,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,327671.00,1.00,220.00,41.00,45480.00
699,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,298826.00,0.00,311.00,50.00,45970.00
700,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,319209.00,0.00,320.00,50.00,46232.00
701,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,281517.00,0.00,507.00,77.00,44937.00
702,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,271196.00,0.00,206.00,63.00,45316.00
703,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,711657.00,0.00,219.00,62.00,45641.00
704,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,216806.00,0.00,208.00,61.00,45005.00
705,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,219552.00,1.00,248.00,61.00,44554.00
706,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,469728.00,0.00,218.00,39.00,46388.00
707,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,283793.00,0.00,239.00,42.00,45826.00
708,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,484771.00,0.00,224.00,40.00,45047.00
709,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,426523.00,0.00,244.00,44.00,45712.00
710,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,354965.00,0.00,223.00,40.00,44753.00
711,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,202804.00,0.00,215.00,39.00,45306.00
712,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,341872.00,0.00,224.00,42.00,45576.00
713,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,176443.00,0.00,234.00,59.00,45200.00
714,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,281577.00,0.00,218.00,40.00,45948.00
715,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,907538.00,0.00,428.00,57.00,45203.00
716,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,332943.00,0.00,210.00,61.00,44327.00
717,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,334875.00,0.00,304.00,62.00,44587.00
718,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,400982.00,0.00,210.00,60.00,44881.00
719,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,170144.00,0.00,315.00,50.00,45755.00
720,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,140589.00,0.00,244.00,45.00,46229.00
721,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,165192.00,1.00,222.00,42.00,45453.00
722,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,202967.00,1.00,220.00,41.00,45507.00
723,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,228589.00,0.00,210.00,60.00,45225.00
724,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,183783.00,0.00,205.00,58.00,44974.00
725,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,389154.00,1.00,461.00,56.00,50254.00
726,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,205901.00,0.00,313.00,41.00,45069.00
727,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,210981.00,0.00,215.00,40.00,45764.00
728,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,427831.00,0.00,214.00,39.00,45410.00
729,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,483840.00,0.00,239.00,42.00,45658.00
730,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,388812.00,0.00,212.00,39.00,45479.00
731,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,484848.00,0.00,224.00,40.00,45345.00
732,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,399777.00,0.00,218.00,40.00,45583.00
733,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,222777.00,1.00,245.00,69.00,44936.00
734,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,340915.00,0.00,252.00,42.00,45142.00
735,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,245015.00,0.00,220.00,40.00,45296.00
736,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,368934.00,1.00,218.00,39.00,45436.00
737,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,221348.00,0.00,238.00,42.00,45689.00
738,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,334357.00,0.00,215.00,40.00,45417.00
739,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,254882.00,0.00,216.00,39.00,45162.00
740,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,360770.00,0.00,227.00,45.00,45120.00
741,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,339846.00,0.00,219.00,40.00,45306.00
742,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,156837.00,0.00,303.00,46.00,45997.00
743,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,574076.00,1.00,305.00,40.00,44913.00
744,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,197706.00,0.00,214.00,39.00,45490.00
745,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,135009.00,0.00,239.00,44.00,46152.00
746,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,344449.00,0.00,215.00,40.00,45786.00
747,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,254209.00,0.00,228.00,40.00,45753.00
748,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,151807.00,0.00,365.00,44.00,45922.00
749,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,214449.00,0.00,218.00,39.00,45533.00
750,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,184129.00,0.00,211.00,39.00,45199.00
751,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,412716.00,0.00,216.00,38.00,45425.00
752,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,646870.00,0.00,331.00,44.00,45973.00
753,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,427179.00,0.00,229.00,41.00,45688.00
754,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,162746.00,0.00,229.00,42.00,45433.00
755,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,382811.00,0.00,400.00,45.00,45899.00
756,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,211919.00,1.00,222.00,40.00,45142.00
757,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,435805.00,0.00,219.00,60.00,44900.00
758,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,260897.00,0.00,216.00,41.00,45590.00
759,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,358584.00,0.00,218.00,41.00,45409.00
760,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,343187.00,0.00,214.00,41.00,45168.00
761,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,394773.00,0.00,322.00,40.00,44716.00
762,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,514656.00,1.00,221.00,39.00,44926.00
763,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,339690.00,0.00,215.00,44.00,44771.00
764,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,292297.00,0.00,242.00,42.00,45767.00
765,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,389057.00,0.00,238.00,42.00,45981.00
766,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,733630.00,0.00,303.00,39.00,44825.00
767,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,302884.00,0.00,238.00,39.00,45034.00
768,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,570820.00,0.00,212.00,40.00,45485.00
769,TLS_AES_256_GCM_SHA384,RSA-3072-OAEP,219892.00,0.00,284.00,40.00,45716.00
