conn,suite,group,total_handshake_us,client_keygen_us,client_decap_us,key_schedule_us,sig_verify_us
603,TLS_AES_256_GCM_SHA384,X25519,45027.00,223.00,440.00,130.00,1453.00
604,TLS_AES_256_GCM_SHA384,X25519,45032.00,228.00,388.00,127.00,1379.00
605,TLS_AES_256_GCM_SHA384,X25519,44824.00,204.00,443.00,123.00,1464.00
606,TLS_AES_256_GCM_SHA384,X25519,44626.00,278.00,527.00,159.00,1314.00
607,TLS_AES_256_GCM_SHA384,X25519,44046.00,193.00,316.00,100.00,993.00
608,TLS_AES_256_GCM_SHA384,X25519,44532.00,298.00,483.00,145.00,1104.00
609,TLS_AES_256_GCM_SHA384,X25519,44751.00,312.00,441.00,137.00,1271.00
610,TLS_AES_256_GCM_SHA384,X25519,43630.00,270.00,376.00,124.00,910.00
611,TLS_AES_256_GCM_SHA384,X25519,43086.00,170.00,282.00,94.00,794.00
612,TLS_AES_256_GCM_SHA384,X25519,44743.00,252.00,532.00,142.00,1426.00
613,TLS_AES_256_GCM_SHA384,X25519,44024.00,212.00,341.00,139.00,1183.00
614,TLS_AES_256_GCM_SHA384,X25519,45332.00,284.00,444.00,125.00,1435.00
615,TLS_AES_256_GCM_SHA384,X25519,44592.00,404.00,431.00,125.00,1022.00
616,TLS_AES_256_GCM_SHA384,X25519,44907.00,298.00,465.00,144.00,1242.00
617,TLS_AES_256_GCM_SHA384,X25519,44736.00,251.00,489.00,190.00,1593.00
618,TLS_AES_256_GCM_SHA384,X25519,44558.00,374.00,387.00,123.00,1136.00
619,TLS_AES_256_GCM_SHA384,X25519,45226.00,295.00,614.00,174.00,998.00
620,TLS_AES_256_GCM_SHA384,X25519,44238.00,315.00,383.00,132.00,1102.00
621,TLS_AES_256_GCM_SHA384,X25519,44811.00,259.00,554.00,153.00,964.00
622,TLS_AES_256_GCM_SHA384,X25519,43863.00,202.00,417.00,121.00,1292.00
623,TLS_AES_256_GCM_SHA384,X25519,43996.00,199.00,257.00,92.00,880.00
624,TLS_AES_256_GCM_SHA384,X25519,43969.00,229.00,462.00,133.00,957.00
625,TLS_AES_256_GCM_SHA384,X25519,44653.00,391.00,412.00,129.00,1265.00
626,TLS_AES_256_GCM_SHA384,X25519,44761.00,298.00,482.00,145.00,1199.00
627,TLS_AES_256_GCM_SHA384,X25519,44586.00,394.00,427.00,133.00,1076.00
628,TLS_AES_256_GCM_SHA384,X25519,44362.00,299.00,443.00,183.00,1146.00
629,TLS_AES_256_GCM_SHA384,X25519,43290.00,133.00,194.00,70.00,620.00
630,TLS_AES_256_GCM_SHA384,X25519,44583.00,246.00,529.00,149.00,1062.00
631,TLS_AES_256_GCM_SHA384,X25519,44227.00,221.00,499.00,131.00,1357.00
632,TLS_AES_256_GCM_SHA384,X25519,45692.00,403.00,564.00,151.00,1569.00
633,TLS_AES_256_GCM_SHA384,X25519,46557.00,398.00,604.00,158.00,1569.00
634,TLS_AES_256_GCM_SHA384,X25519,45415.00,250.00,464.00,134.00,1330.00
635,TLS_AES_256_GCM_SHA384,X25519,45570.00,434.00,559.00,146.00,1592.00
636,TLS_AES_256_GCM_SHA384,X25519,45157.00,256.00,494.00,180.00,1530.00
637,TLS_AES_256_GCM_SHA384,X25519,45432.00,321.00,396.00,130.00,2349.00
638,TLS_AES_256_GCM_SHA384,X25519,44813.00,360.00,541.00,135.00,974.00
639,TLS_AES_256_GCM_SHA384,X25519,45782.00,402.00,593.00,148.00,1345.00
640,TLS_AES_256_GCM_SHA384,X25519,44569.00,399.00,405.00,125.00,1049.00
641,TLS_AES_256_GCM_SHA384,X25519,44482.00,297.00,444.00,183.00,1238.00
642,TLS_AES_256_GCM_SHA384,X25519,45338.00,275.00,498.00,166.00,1372.00
643,TLS_AES_256_GCM_SHA384,X25519,45788.00,466.00,514.00,144.00,1512.00
644,TLS_AES_256_GCM_SHA384,X25519,45360.00,416.00,595.00,169.00,1814.00
645,TLS_AES_256_GCM_SHA384,X25519,45126.00,314.00,530.00,144.00,1412.00
646,TLS_AES_256_GCM_SHA384,X25519,43690.00,199.00,400.00,119.00,1206.00
647,TLS_AES_256_GCM_SHA384,X25519,44256.00,201.00,396.00,121.00,1129.00
648,TLS_AES_256_GCM_SHA384,X25519,45612.00,384.00,590.00,147.00,1451.00
649,TLS_AES_256_GCM_SHA384,X25519,45808.00,355.00,595.00,175.00,1507.00
650,TLS_AES_256_GCM_SHA384,X25519,45933.00,355.00,587.00,155.00,1437.00
651,TLS_AES_256_GCM_SHA384,X25519,45625.00,431.00,592.00,154.00,1530.00
652,TLS_AES_256_GCM_SHA384,X25519,44923.00,356.00,599.00,174.00,1429.00
653,TLS_AES_256_GCM_SHA384,X25519,44634.00,257.00,481.00,179.00,1370.00
654,TLS_AES_256_GCM_SHA384,X25519,44156.00,199.00,446.00,135.00,1191.00
655,TLS_AES_256_GCM_SHA384,X25519,44103.00,249.00,481.00,178.00,1363.00
656,TLS_AES_256_GCM_SHA384,X25519,43663.00,107.00,318.00,74.00,705.00
657,TLS_AES_256_GCM_SHA384,X25519,45554.00,406.00,588.00,159.00,1672.00
658,TLS_AES_256_GCM_SHA384,X25519,44892.00,219.00,392.00,120.00,1203.00
659,TLS_AES_256_GCM_SHA384,X25519,43994.00,250.00,379.00,114.00,1243.00
660,TLS_AES_256_GCM_SHA384,X25519,43857.00,201.00,407.00,121.00,1327.00
661,TLS_AES_256_GCM_SHA384,X25519,43876.00,199.00,444.00,135.00,1232.00
662,TLS_AES_256_GCM_SHA384,X25519,45096.00,200.00,505.00,137.00,1324.00
663,TLS_AES_256_GCM_SHA384,X25519,44569.00,331.00,269.00,149.00,1053.00
664,TLS_AES_256_GCM_SHA384,X25519,45224.00,304.00,531.00,153.00,1274.00
665,TLS_AES_256_GCM_SHA384,X25519,44700.00,328.00,532.00,152.00,1325.00
666,TLS_AES_256_GCM_SHA384,X25519,44061.00,286.00,341.00,95.00,816.00
667,TLS_AES_256_GCM_SHA384,X25519,44851.00,251.00,368.00,124.00,1041.00
668,TLS_AES_256_GCM_SHA384,X25519,44408.00,325.00,417.00,129.00,975.00
669,TLS_AES_256_GCM_SHA384,X25519,44933.00,298.00,438.00,192.00,1171.00
670,TLS_AES_256_GCM_SHA384,X25519,44584.00,274.00,419.00,123.00,881.00
671,TLS_AES_256_GCM_SHA384,X25519,44452.00,259.00,376.00,127.00,1021.00
672,TLS_AES_256_GCM_SHA384,X25519,43868.00,237.00,363.00,117.00,947.00
673,TLS_AES_256_GCM_SHA384,X25519,45177.00,290.00,665.00,171.00,1018.00
674,TLS_AES_256_GCM_SHA384,X25519,45388.00,382.00,595.00,147.00,1533.00
675,TLS_AES_256_GCM_SHA384,X25519,43871.00,201.00,447.00,135.00,1226.00
676,TLS_AES_256_GCM_SHA384,X25519,45165.00,250.00,460.00,133.00,1673.00
677,TLS_AES_256_GCM_SHA384,X25519,45390.00,358.00,292.00,92.00,1046.00
678,TLS_AES_256_GCM_SHA384,X25519,45774.00,446.00,657.00,125.00,1462.00
679,TLS_AES_256_GCM_SHA384,X25519,44432.00,381.00,437.00,137.00,967.00
680,TLS_AES_256_GCM_SHA384,X25519,44663.00,250.00,401.00,124.00,1110.00
681,TLS_AES_256_GCM_SHA384,X25519,45120.00,239.00,327.00,110.00,1143.00
682,TLS_AES_256_GCM_SHA384,X25519,44405.00,266.00,382.00,122.00,1099.00
683,TLS_AES_256_GCM_SHA384,X25519,43971.00,245.00,363.00,119.00,995.00
684,TLS_AES_256_GCM_SHA384,X25519,45227.00,236.00,488.00,127.00,1346.00
685,TLS_AES_256_GCM_SHA384,X25519,45493.00,370.00,397.00,127.00,1311.00
686,TLS_AES_256_GCM_SHA384,X25519,44803.00,254.00,525.00,153.00,1192.00
687,TLS_AES_256_GCM_SHA384,X25519,44558.00,360.00,397.00,129.00,1108.00
688,TLS_AES_256_GCM_SHA384,X25519,44893.00,301.00,429.00,177.00,1189.00
689,TLS_AES_256_GCM_SHA384,X25519,45704.00,486.00,614.00,159.00,1651.00
690,TLS_AES_256_GCM_SHA384,X25519,44423.00,368.00,390.00,124.00,1029.00
691,TLS_AES_256_GCM_SHA384,X25519,44060.00,209.00,314.00,101.00,896.00
692,TLS_AES_256_GCM_SHA384,X25519,44385.00,247.00,468.00,134.00,1033.00
693,TLS_AES_256_GCM_SHA384,X25519,44343.00,230.00,315.00,113.00,928.00
694,TLS_AES_256_GCM_SHA384,X25519,45916.00,215.00,290.00,110.00,3183.00
695,TLS_AES_256_GCM_SHA384,X25519,45536.00,319.00,563.00,134.00,1294.00
696,TLS_AES_256_GCM_SHA384,X25519,44835.00,241.00,396.00,143.00,1179.00
697,TLS_AES_256_GCM_SHA384,X25519,44810.00,223.00,370.00,110.00,1071.00
698,TLS_AES_256_GCM_SHA384,X25519,44994.00,538.00,403.00,142.00,1192.00
699,TLS_AES_256_GCM_SHA384,X25519,45055.00,226.00,362.00,109.00,1118.00
700,TLS_AES_256_GCM_SHA384,X25519,43755.00,199.00,389.00,121.00,1138.00
701,TLS_AES_256_GCM_SHA384,X25519,45188.00,257.00,486.00,138.00,1179.00
702,TLS_AES_256_GCM_SHA384,X25519,44255.00,331.00,387.00,127.00,1324.00
703,TLS_AES_256_GCM_SHA384,X25519,44009.00,223.00,303.00,109.00,1477.00
704,TLS_AES_256_GCM_SHA384,X25519,44973.00,251.00,462.00,133.00,1329.00
705,TLS_AES_256_GCM_SHA384,X25519,45804.00,341.00,633.00,146.00,1266.00
706,TLS_AES_256_GCM_SHA384,X25519,44886.00,291.00,470.00,160.00,1184.00
707,TLS_AES_256_GCM_SHA384,X25519,45012.00,211.00,361.00,109.00,1075.00
708,TLS_AES_256_GCM_SHA384,X25519,44753.00,337.00,434.00,126.00,1240.00
709,TLS_AES_256_GCM_SHA384,X25519,44546.00,297.00,613.00,161.00,1033.00
710,TLS_AES_256_GCM_SHA384,X25519,44128.00,201.00,402.00,120.00,1108.00
711,TLS_AES_256_GCM_SHA384,X25519,43878.00,198.00,425.00,141.00,1084.00
712,TLS_AES_256_GCM_SHA384,X25519,44742.00,276.00,544.00,156.00,1297.00
713,TLS_AES_256_GCM_SHA384,X25519,44825.00,250.00,481.00,132.00,1269.00
714,TLS_AES_256_GCM_SHA384,X25519,44786.00,208.00,380.00,116.00,1377.00
715,TLS_AES_256_GCM_SHA384,X25519,43995.00,334.00,390.00,121.00,1223.00
716,TLS_AES_256_GCM_SHA384,X25519,44046.00,235.00,270.00,94.00,1098.00
717,TLS_AES_256_GCM_SHA384,X25519,44932.00,246.00,457.00,163.00,1317.00
718,TLS_AES_256_GCM_SHA384,X25519,44702.00,224.00,420.00,152.00,1355.00
719,TLS_AES_256_GCM_SHA384,X25519,44936.00,301.00,471.00,137.00,1870.00
720,TLS_AES_256_GCM_SHA384,X25519,44149.00,224.00,441.00,135.00,1248.00
721,TLS_AES_256_GCM_SHA384,X25519,44463.00,206.00,408.00,120.00,1197.00
722,TLS_AES_256_GCM_SHA384,X25519,45145.00,462.00,439.00,122.00,1172.00
723,TLS_AES_256_GCM_SHA384,X25519,44863.00,221.00,487.00,133.00,1612.00
724,TLS_AES_256_GCM_SHA384,X25519,44765.00,219.00,361.00,110.00,1069.00
725,TLS_AES_256_GCM_SHA384,X25519,44863.00,227.00,439.00,139.00,1499.00
726,TLS_AES_256_GCM_SHA384,X25519,43790.00,345.00,400.00,123.00,1151.00
727,TLS_AES_256_GCM_SHA384,X25519,44104.00,190.00,324.00,100.00,983.00
728,TLS_AES_256_GCM_SHA384,X25519,43980.00,203.00,420.00,121.00,1279.00
729,TLS_AES_256_GCM_SHA384,X25519,43842.00,201.00,445.00,134.00,1288.00
730,TLS_AES_256_GCM_SHA384,X25519,43848.00,273.00,499.00,98.00,1115.00
731,TLS_AES_256_GCM_SHA384,X25519,43937.00,199.00,397.00,121.00,1247.00
732,TLS_AES_256_GCM_SHA384,X25519,43935.00,202.00,398.00,121.00,1355.00
733,TLS_AES_256_GCM_SHA384,X25519,43846.00,200.00,507.00,107.00,1202.00
734,TLS_AES_256_GCM_SHA384,X25519,44896.00,199.00,392.00,123.00,1521.00
735,TLS_AES_256_GCM_SHA384,X25519,43946.00,205.00,500.00,106.00,1151.00
736,TLS_AES_256_GCM_SHA384,X25519,43714.00,199.00,314.00,108.00,1107.00
737,TLS_AES_256_GCM_SHA384,X25519,45274.00,222.00,384.00,111.00,1073.00
738,TLS_AES_256_GCM_SHA384,X25519,44433.00,339.00,377.00,111.00,978.00
739,TLS_AES_256_GCM_SHA384,X25519,43718.00,191.00,277.00,99.00,875.00
740,TLS_AES_256_GCM_SHA384,X25519,43779.00,237.00,404.00,122.00,1277.00
741,TLS_AES_256_GCM_SHA384,X25519,45259.00,410.00,393.00,112.00,1087.00
742,TLS_AES_256_GCM_SHA384,X25519,44538.00,282.00,361.00,126.00,980.00
743,TLS_AES_256_GCM_SHA384,X25519,44921.00,278.00,384.00,126.00,1072.00
744,TLS_AES_256_GCM_SHA384,X25519,45085.00,393.00,364.00,126.00,1394.00
745,TLS_AES_256_GCM_SHA384,X25519,45774.00,357.00,478.00,134.00,1376.00
746,TLS_AES_256_GCM_SHA384,X25519,46381.00,302.00,576.00,221.00,1770.00
747,TLS_AES_256_GCM_SHA384,X25519,44183.00,377.00,386.00,123.00,1111.00
748,TLS_AES_256_GCM_SHA384,X25519,43218.00,188.00,218.00,77.00,577.00
749,TLS_AES_256_GCM_SHA384,X25519,43684.00,205.00,325.00,101.00,866.00
750,TLS_AES_256_GCM_SHA384,X25519,45200.00,378.00,507.00,157.00,1620.00
751,TLS_AES_256_GCM_SHA384,X25519,45329.00,332.00,353.00,128.00,1309.00
752,TLS_AES_256_GCM_SHA384,X25519,44823.00,290.00,571.00,206.00,1110.00
753,TLS_AES_256_GCM_SHA384,X25519,44817.00,224.00,390.00,124.00,1426.00
754,TLS_AES_256_GCM_SHA384,X25519,44978.00,222.00,403.00,134.00,1392.00
755,TLS_AES_256_GCM_SHA384,X25519,44842.00,250.00,447.00,186.00,1450.00
756,TLS_AES_256_GCM_SHA384,X25519,44707.00,244.00,465.00,143.00,1456.00
757,TLS_AES_256_GCM_SHA384,X25519,44323.00,536.00,286.00,96.00,920.00
758,TLS_AES_256_GCM_SHA384,X25519,44615.00,224.00,448.00,138.00,1062.00
759,TLS_AES_256_GCM_SHA384,X25519,44615.00,216.00,397.00,130.00,1433.00
760,TLS_AES_256_GCM_SHA384,X25519,44946.00,222.00,394.00,125.00,1437.00
761,TLS_AES_256_GCM_SHA384,X25519,44845.00,218.00,392.00,128.00,1354.00
762,TLS_AES_256_GCM_SHA384,X25519,44786.00,218.00,392.00,126.00,1423.00
763,TLS_AES_256_GCM_SHA384,X25519,45057.00,437.00,398.00,126.00,1488.00
764,TLS_AES_256_GCM_SHA384,X25519,43812.00,186.00,403.00,113.00,1308.00
765,TLS_AES_256_GCM_SHA384,X25519,44962.00,264.00,397.00,123.00,1707.00
766,TLS_AES_256_GCM_SHA384,X25519,45086.00,222.00,434.00,134.00,2032.00
767,TLS_AES_256_GCM_SHA384,X25519,44518.00,243.00,424.00,130.00,1375.00
768,TLS_AES_256_GCM_SHA384,X25519,44009.00,201.00,441.00,123.00,1202.00
769,TLS_AES_256_GCM_SHA384,X25519,44959.00,259.00,470.00,161.00,1198.00
770,TLS_AES_256_GCM_SHA384,X25519,44759.00,228.00,284.00,101.00,1180.00
771,TLS_AES_256_GCM_SHA384,X25519,44021.00,183.00,398.00,122.00,1087.00
772,TLS_AES_256_GCM_SHA384,X25519,43428.00,201.00,441.00,123.00,1222.00
773,TLS_AES_256_GCM_SHA384,X25519,43001.00,110.00,230.00,72.00,772.00
774,TLS_AES_256_GCM_SHA384,X25519,42985.00,118.00,228.00,70.00,804.00
775,TLS_AES_256_GCM_SHA384,X25519,42059.00,101.00,199.00,67.00,659.00
776,TLS_AES_256_GCM_SHA384,X25519,44424.00,213.00,312.00,105.00,1019.00
777,TLS_AES_256_GCM_SHA384,X25519,43747.00,155.00,343.00,110.00,1025.00
778,TLS_AES_256_GCM_SHA384,X25519,44037.00,202.00,423.00,121.00,1205.00
779,TLS_AES_256_GCM_SHA384,X25519,44603.00,309.00,265.00,128.00,865.00
780,TLS_AES_256_GCM_SHA384,X25519,44093.00,193.00,406.00,114.00,1324.00
781,TLS_AES_256_GCM_SHA384,X25519,43947.00,202.00,257.00,93.00,898.00
782,TLS_AES_256_GCM_SHA384,X25519,43681.00,205.00,308.00,107.00,898.00
783,TLS_AES_256_GCM_SHA384,X25519,43841.00,195.00,356.00,109.00,1000.00
784,TLS_AES_256_GCM_SHA384,X25519,44043.00,203.00,350.00,99.00,891.00
785,TLS_AES_256_GCM_SHA384,X25519,43695.00,192.00,416.00,118.00,1157.00
786,TLS_AES_256_GCM_SHA384,X25519,45209.00,250.00,441.00,127.00,1380.00
787,TLS_AES_256_GCM_SHA384,X25519,44669.00,203.00,390.00,120.00,1273.00
788,TLS_AES_256_GCM_SHA384,X25519,43946.00,202.00,430.00,133.00,1212.00
789,TLS_AES_256_GCM_SHA384,X25519,44842.00,218.00,404.00,121.00,1146.00
790,TLS_AES_256_GCM_SHA384,X25519,45211.00,332.00,456.00,137.00,1826.00
791,TLS_AES_256_GCM_SHA384,X25519,44718.00,224.00,442.00,134.00,1511.00
792,TLS_AES_256_GCM_SHA384,X25519,43606.00,233.00,369.00,112.00,1207.00
793,TLS_AES_256_GCM_SHA384,X25519,45353.00,480.00,397.00,119.00,1126.00
794,TLS_AES_256_GCM_SHA384,X25519,44816.00,202.00,394.00,118.00,1163.00
795,TLS_AES_256_GCM_SHA384,X25519,44820.00,232.00,378.00,120.00,1186.00
796,TLS_AES_256_GCM_SHA384,X25519,44877.00,229.00,395.00,121.00,1284.00
797,TLS_AES_256_GCM_SHA384,X25519,44666.00,210.00,356.00,114.00,1223.00
798,TLS_AES_256_GCM_SHA384,X25519,44306.00,282.00,441.00,125.00,1190.00
799,TLS_AES_256_GCM_SHA384,X25519,45861.00,473.00,584.00,158.00,1715.00
800,TLS_AES_256_GCM_SHA384,X25519,45525.00,373.00,613.00,157.00,1658.00
801,TLS_AES_256_GCM_SHA384,X25519,45978.00,346.00,523.00,157.00,1623.00
802,TLS_AES_256_GCM_SHA384,X25519,44592.00,307.00,417.00,126.00,1060.00
803,TLS_AES_256_GCM_SHA384,X25519,45109.00,316.00,475.00,144.00,1299.00
804,TLS_AES_256_GCM_SHA384,X25519,46701.00,487.00,469.00,141.00,1440.00
805,TLS_AES_256_GCM_SHA384,X25519,45500.00,356.00,589.00,153.00,1664.00
806,TLS_AES_256_GCM_SHA384,X25519,44841.00,352.00,348.00,112.00,1073.00
807,TLS_AES_256_GCM_SHA384,X25519,44713.00,284.00,582.00,198.00,1059.00
808,TLS_AES_256_GCM_SHA384,X25519,44929.00,289.00,516.00,150.00,1352.00
809,TLS_AES_256_GCM_SHA384,X25519,44739.00,221.00,438.00,133.00,1345.00
810,TLS_AES_256_GCM_SHA384,X25519,44005.00,204.00,436.00,112.00,1189.00
811,TLS_AES_256_GCM_SHA384,X25519,44831.00,213.00,443.00,126.00,1496.00
812,TLS_AES_256_GCM_SHA384,X25519,44898.00,252.00,468.00,143.00,1641.00
813,TLS_AES_256_GCM_SHA384,X25519,44890.00,255.00,437.00,168.00,1271.00
814,TLS_AES_256_GCM_SHA384,X25519,44815.00,251.00,439.00,173.00,1612.00
815,TLS_AES_256_GCM_SHA384,X25519,44975.00,227.00,373.00,114.00,1295.00
816,TLS_AES_256_GCM_SHA384,X25519,44769.00,209.00,366.00,115.00,1254.00
817,TLS_AES_256_GCM_SHA384,X25519,43943.00,269.00,367.00,113.00,1173.00
818,TLS_AES_256_GCM_SHA384,X25519,43974.00,186.00,362.00,113.00,1012.00
819,TLS_AES_256_GCM_SHA384,X25519,44940.00,220.00,397.00,120.00,1212.00
820,TLS_AES_256_GCM_SHA384,X25519,44964.00,207.00,367.00,113.00,1323.00
821,TLS_AES_256_GCM_SHA384,X25519,44890.00,188.00,366.00,112.00,1270.00
822,TLS_AES_256_GCM_SHA384,X25519,44792.00,226.00,394.00,120.00,1124.00
823,TLS_AES_256_GCM_SHA384,X25519,44895.00,214.00,373.00,115.00,1391.00
824,TLS_AES_256_GCM_SHA384,X25519,44900.00,222.00,368.00,118.00,1328.00
825,TLS_AES_256_GCM_SHA384,X25519,44756.00,225.00,414.00,128.00,1633.00
826,TLS_AES_256_GCM_SHA384,X25519,44997.00,222.00,379.00,109.00,1070.00
827,TLS_AES_256_GCM_SHA384,X25519,44875.00,204.00,366.00,116.00,1305.00
828,TLS_AES_256_GCM_SHA384,X25519,44923.00,215.00,367.00,114.00,1303.00
829,TLS_AES_256_GCM_SHA384,X25519,44811.00,219.00,399.00,126.00,1478.00
830,TLS_AES_256_GCM_SHA384,X25519,45898.00,279.00,569.00,166.00,1750.00
831,TLS_AES_256_GCM_SHA384,X25519,44698.00,262.00,285.00,131.00,938.00
832,TLS_AES_256_GCM_SHA384,X25519,43998.00,196.00,308.00,101.00,869.00
833,TLS_AES_256_GCM_SHA384,X25519,44054.00,204.00,431.00,123.00,1242.00
834,TLS_AES_256_GCM_SHA384,X25519,44330.00,262.00,373.00,102.00,723.00
835,TLS_AES_256_GCM_SHA384,X25519,43992.00,334.00,269.00,89.00,921.00
836,TLS_AES_256_GCM_SHA384,X25519,43819.00,202.00,375.00,108.00,1080.00
837,TLS_AES_256_GCM_SHA384,X25519,45213.00,246.00,477.00,143.00,1376.00
838,TLS_AES_256_GCM_SHA384,X25519,43930.00,289.00,345.00,125.00,1095.00
839,TLS_AES_256_GCM_SHA384,X25519,43319.00,150.00,231.00,78.00,581.00
840,TLS_AES_256_GCM_SHA384,X25519,43598.00,222.00,300.00,99.00,808.00
841,TLS_AES_256_GCM_SHA384,X25519,44199.00,203.00,393.00,113.00,810.00
842,TLS_AES_256_GCM_SHA384,X25519,44854.00,247.00,393.00,124.00,1104.00
843,TLS_AES_256_GCM_SHA384,X25519,44844.00,245.00,520.00,151.00,1164.00
844,TLS_AES_256_GCM_SHA384,X25519,45630.00,310.00,552.00,173.00,1541.00
845,TLS_AES_256_GCM_SHA384,X25519,44695.00,277.00,507.00,150.00,1355.00
846,TLS_AES_256_GCM_SHA384,X25519,44621.00,354.00,349.00,112.00,1076.00
847,TLS_AES_256_GCM_SHA384,X25519,45010.00,269.00,516.00,128.00,1458.00
848,TLS_AES_256_GCM_SHA384,X25519,44202.00,207.00,261.00,92.00,901.00
849,TLS_AES_256_GCM_SHA384,X25519,44936.00,283.00,440.00,216.00,1149.00
850,TLS_AES_256_GCM_SHA384,X25519,44582.00,379.00,423.00,122.00,1025.00
851,TLS_AES_256_GCM_SHA384,X25519,44687.00,242.00,497.00,193.00,1126.00
852,TLS_AES_256_GCM_SHA384,X25519,46021.00,404.00,590.00,173.00,1454.00
853,TLS_AES_256_GCM_SHA384,X25519,45627.00,344.00,385.00,129.00,1359.00
854,TLS_AES_256_GCM_SHA384,X25519,44824.00,293.00,485.00,146.00,1033.00
855,TLS_AES_256_GCM_SHA384,X25519,44762.00,269.00,518.00,151.00,1487.00
856,TLS_AES_256_GCM_SHA384,X25519,45507.00,415.00,589.00,160.00,1739.00
857,TLS_AES_256_GCM_SHA384,X25519,45182.00,245.00,446.00,188.00,1521.00
858,TLS_AES_256_GCM_SHA384,X25519,45563.00,344.00,398.00,126.00,1219.00
859,TLS_AES_256_GCM_SHA384,X25519,44899.00,283.00,591.00,154.00,1258.00
860,TLS_AES_256_GCM_SHA384,X25519,44597.00,282.00,363.00,123.00,986.00
861,TLS_AES_256_GCM_SHA384,X25519,44417.00,288.00,416.00,159.00,1130.00
862,TLS_AES_256_GCM_SHA384,X25519,45594.00,505.00,505.00,191.00,1609.00
863,TLS_AES_256_GCM_SHA384,X25519,45520.00,426.00,504.00,125.00,1787.00
864,TLS_AES_256_GCM_SHA384,X25519,45821.00,338.00,559.00,160.00,1717.00
865,TLS_AES_256_GCM_SHA384,X25519,44690.00,275.00,479.00,166.00,1483.00
866,TLS_AES_256_GCM_SHA384,X25519,45128.00,276.00,362.00,152.00,1043.00
867,TLS_AES_256_GCM_SHA384,X25519,44815.00,297.00,573.00,153.00,1104.00
868,TLS_AES_256_GCM_SHA384,X25519,44579.00,305.00,341.00,124.00,1044.00
869,TLS_AES_256_GCM_SHA384,X25519,44793.00,294.00,576.00,153.00,1128.00
870,TLS_AES_256_GCM_SHA384,X25519,44738.00,371.00,565.00,150.00,1440.00
871,TLS_AES_256_GCM_SHA384,X25519,44897.00,268.00,481.00,148.00,1309.00
872,TLS_AES_256_GCM_SHA384,X25519,45491.00,326.00,539.00,156.00,1755.00
873,TLS_AES_256_GCM_SHA384,X25519,45904.00,434.00,557.00,159.00,1674.00
874,TLS_AES_256_GCM_SHA384,X25519,44704.00,254.00,505.00,156.00,1655.00
875,TLS_AES_256_GCM_SHA384,X25519,44727.00,249.00,363.00,124.00,1152.00
876,TLS_AES_256_GCM_SHA384,X25519,44960.00,286.00,572.00,152.00,1182.00
877,TLS_AES_256_GCM_SHA384,X25519,45006.00,277.00,524.00,139.00,1286.00
878,TLS_AES_256_GCM_SHA384,X25519,44906.00,263.00,424.00,134.00,1287.00
879,TLS_AES_256_GCM_SHA384,X25519,43655.00,200.00,480.00,123.00,1278.00
880,TLS_AES_256_GCM_SHA384,X25519,45295.00,310.00,497.00,166.00,1355.00
881,TLS_AES_256_GCM_SHA384,X25519,44846.00,275.00,484.00,184.00,1375.00
882,TLS_AES_256_GCM_SHA384,X25519,45844.00,366.00,514.00,150.00,1455.00
883,TLS_AES_256_GCM_SHA384,X25519,46047.00,403.00,546.00,150.00,1426.00
884,TLS_AES_256_GCM_SHA384,X25519,42185.00,110.00,201.00,65.00,706.00
885,TLS_AES_256_GCM_SHA384,X25519,43911.00,200.00,446.00,121.00,1147.00
886,TLS_AES_256_GCM_SHA384,X25519,44280.00,200.00,431.00,121.00,1150.00
887,TLS_AES_256_GCM_SHA384,X25519,45906.00,356.00,683.00,168.00,1502.00
888,TLS_AES_256_GCM_SHA384,X25519,44626.00,322.00,547.00,136.00,1325.00
889,TLS_AES_256_GCM_SHA384,X25519,44781.00,494.00,547.00,151.00,1364.00
890,TLS_AES_256_GCM_SHA384,X25519,44832.00,353.00,581.00,149.00,1384.00
891,TLS_AES_256_GCM_SHA384,X25519,45196.00,355.00,586.00,150.00,1311.00
892,TLS_AES_256_GCM_SHA384,X25519,44477.00,348.00,433.00,124.00,1006.00
893,TLS_AES_256_GCM_SHA384,X25519,44897.00,298.00,647.00,155.00,1209.00
894,TLS_AES_256_GCM_SHA384,X25519,44875.00,275.00,482.00,166.00,1343.00
895,TLS_AES_256_GCM_SHA384,X25519,45362.00,349.00,556.00,147.00,1393.00
896,TLS_AES_256_GCM_SHA384,X25519,44896.00,251.00,482.00,149.00,1353.00
897,TLS_AES_256_GCM_SHA384,X25519,45016.00,250.00,475.00,148.00,1412.00
898,TLS_AES_256_GCM_SHA384,X25519,44032.00,183.00,373.00,112.00,1103.00
899,TLS_AES_256_GCM_SHA384,X25519,44685.00,358.00,567.00,151.00,1409.00
900,TLS_AES_256_GCM_SHA384,X25519,45006.00,249.00,482.00,148.00,1366.00
901,TLS_AES_256_GCM_SHA384,X25519,43690.00,187.00,360.00,111.00,1091.00
902,TLS_AES_256_GCM_SHA384,X25519,45131.00,250.00,434.00,150.00,1199.00
903,TLS_AES_256_GCM_SHA384,X25519,44953.00,354.00,555.00,149.00,1369.00
904,TLS_AES_256_GCM_SHA384,X25519,44751.00,369.00,445.00,122.00,967.00
905,TLS_AES_256_GCM_SHA384,X25519,44610.00,292.00,620.00,154.00,1183.00
906,TLS_AES_256_GCM_SHA384,X25519,44553.00,364.00,606.00,149.00,1005.00
